2015/04/21 22:15:11 2015-04-09, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-09, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-09, buy: 1188.000000, sell: 1202.000000
2015/04/21 22:15:11 2015-04-09, buy: 1186.000000, sell: 1200.000000
2015/04/21 22:15:11 2015-04-09, buy: 1187.000000, sell: 1201.000000
2015/04/21 22:15:11 2015-04-09, buy: 1188.000000, sell: 1202.000000
2015/04/21 22:15:11 2015-04-10, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-10, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-10, buy: 1189.000000, sell: 1203.000000
2015/04/21 22:15:11 2015-04-10, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-10, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-10, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-10, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-10, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-10, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-13, buy: 1203.000000, sell: 1218.000000
2015/04/21 22:15:11 2015-04-13, buy: 1205.000000, sell: 1220.000000
2015/04/21 22:15:11 2015-04-13, buy: 1204.000000, sell: 1219.000000
2015/04/21 22:15:11 2015-04-13, buy: 1203.000000, sell: 1218.000000
2015/04/21 22:15:11 2015-04-13, buy: 1202.000000, sell: 1217.000000
2015/04/21 22:15:11 2015-04-13, buy: 1203.000000, sell: 1218.000000
2015/04/21 22:15:11 2015-04-13, buy: 1204.000000, sell: 1219.000000
2015/04/21 22:15:11 2015-04-14, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-14, buy: 1197.000000, sell: 1212.000000
2015/04/21 22:15:11 2015-04-14, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-14, buy: 1199.000000, sell: 1214.000000
2015/04/21 22:15:11 2015-04-14, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-14, buy: 1199.000000, sell: 1214.000000
2015/04/21 22:15:11 2015-04-14, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-14, buy: 1197.000000, sell: 1212.000000
2015/04/21 22:15:11 2015-04-14, buy: 1196.000000, sell: 1211.000000
2015/04/21 22:15:11 2015-04-14, buy: 1195.000000, sell: 1210.000000
2015/04/21 22:15:11 2015-04-14, buy: 1193.000000, sell: 1208.000000
2015/04/21 22:15:11 2015-04-14, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-14, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-14, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-14, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-15, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-15, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-15, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-15, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-15, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-15, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-15, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-15, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-15, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-15, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-15, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-15, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-15, buy: 1193.000000, sell: 1208.000000
2015/04/21 22:15:11 2015-04-15, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-15, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-15, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-16, buy: 1203.000000, sell: 1218.000000
2015/04/21 22:15:11 2015-04-16, buy: 1202.000000, sell: 1217.000000
2015/04/21 22:15:11 2015-04-16, buy: 1203.000000, sell: 1218.000000
2015/04/21 22:15:11 2015-04-16, buy: 1201.000000, sell: 1216.000000
2015/04/21 22:15:11 2015-04-16, buy: 1200.000000, sell: 1215.000000
2015/04/21 22:15:11 2015-04-16, buy: 1199.000000, sell: 1214.000000
2015/04/21 22:15:11 2015-04-16, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-16, buy: 1197.000000, sell: 1212.000000
2015/04/21 22:15:11 2015-04-16, buy: 1196.000000, sell: 1211.000000
2015/04/21 22:15:11 2015-04-16, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-16, buy: 1199.000000, sell: 1214.000000
2015/04/21 22:15:11 2015-04-16, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-16, buy: 1200.000000, sell: 1215.000000
2015/04/21 22:15:11 2015-04-16, buy: 1199.000000, sell: 1214.000000
2015/04/21 22:15:11 2015-04-16, buy: 1200.000000, sell: 1215.000000
2015/04/21 22:15:11 2015-04-17, buy: 1195.000000, sell: 1210.000000
2015/04/21 22:15:11 2015-04-17, buy: 1193.000000, sell: 1208.000000
2015/04/21 22:15:11 2015-04-17, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-17, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-17, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-17, buy: 1190.000000, sell: 1205.000000
2015/04/21 22:15:11 2015-04-17, buy: 1191.000000, sell: 1206.000000
2015/04/21 22:15:11 2015-04-17, buy: 1192.000000, sell: 1207.000000
2015/04/21 22:15:11 2015-04-17, buy: 1193.000000, sell: 1208.000000
2015/04/21 22:15:11 2015-04-17, buy: 1194.000000, sell: 1209.000000
2015/04/21 22:15:11 2015-04-17, buy: 1193.000000, sell: 1208.000000
2015/04/21 22:15:11 2015-04-17, buy: 1195.000000, sell: 1210.000000
2015/04/21 22:15:11 2015-04-20, buy: 1199.000000, sell: 1214.000000
2015/04/21 22:15:11 2015-04-20, buy: 1198.000000, sell: 1213.000000
2015/04/21 22:15:11 2015-04-20, buy: 1197.000000, sell: 1212.000000
2015/04/21 22:15:11 2015-04-20, buy: 1196.000000, sell: 1211.000000
2015/04/21 22:15:11 2015-04-20, buy: 1195.000000, sell: 1210.000000
2015/04/21 22:15:11 2015-04-20, buy: 1194.000000, sell: 1209.000000
2015/04/21 22:15:11 2015-04-20, buy: 1193.000000, sell: 1208.000000
2015/04/21 22:15:11 2015-04-20, buy: 1194.000000, sell: 1209.000000
2015/04/21 22:15:11 2015-04-20, buy: 1195.000000, sell: 1210.000000
2015/04/21 22:15:11 2015-04-20, buy: 1194.000000, sell: 1209.000000
2015/04/21 22:15:11 2015-04-20, buy: 1195.000000, sell: 1210.000000
2015/04/21 22:15:11 2015-04-21, buy: 1189.000000, sell: 1203.000000
2015/04/21 22:15:11 2015-04-21, buy: 1187.000000, sell: 1201.000000
2015/04/21 22:15:11 2015-04-21, buy: 1184.000000, sell: 1198.000000
2015/04/21 22:15:11 2015-04-21, buy: 1186.000000, sell: 1200.000000
2015/04/21 22:15:11 2015-04-21, buy: 1188.000000, sell: 1202.000000
2015/04/21 22:15:11 2015-04-21, buy: 1189.000000, sell: 1203.000000
2015/04/21 22:15:11 2015-04-21, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-21, buy: 1189.000000, sell: 1203.000000
2015/04/21 22:15:11 2015-04-21, buy: 1190.000000, sell: 1204.000000
2015/04/21 22:15:11 2015-04-21, buy: 1189.000000, sell: 1203.000000
2015/04/21 22:15:11 2015-04-21, buy: 1188.000000, sell: 1202.000000
